pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.00221238938053097	0.00598086124401914	-0.628279442081006	-2.4866323209598	0	70	Mvd,Actg1,Nsdhl,Trp53inp1,Tm7sf2,Idi1,Dhcr7,Acat2,Nfil3,Hsd17b7,Pmvk,Sqle,Acss2,Sema3b,Fdft1,Cyp51,Lss,Hmgcs1,Scd2,Sc5d,Hmgcr,Atf5,Mvk,Fdps,Ldlr,Stard4,Gpx8,S100a11,Ebp
HALLMARK_MITOTIC_SPINDLE	0.00175131348511384	0.00598086124401914	0.485263401730707	2.1989772032203	0	197	Ect2,Top2a,Rapgef5,Pxn,Prc1,Fgd4,Prex1,Ssh2,Arap3,Kif11,Bub1,Epb41l2,Lmnb1,Cenpe,Ndc80,Kif15,Rasa1,Trio,Kntc1,Ttk,Arhgap4,Anln,Cdc42,Dock2,Epb41,Synpo,Kif20b,Dlgap5,Dock4,Kif2c,Espl1,Cenpf,Tpx2,Smc3,Incenp,Bcl2l11,Map3k11,Smc1a,Kif22,Kif4,Abl1,Nusap1,Arhgef7,Ccnb2,Cntrl,Map1s,Ezr,Fgd6,Cep192,Ckap5,Plk1,Cdk5rap2,Nin,Pcm1,Rasal2,Mid1,Brca2,Cdk1,Itsn1,Arhgef3,Shroom2,Arhgef12,Tubgcp3,Cenpj,Sass6,Sun2,Tubd1,Cdc42ep1,Arhgef2,Fbxo5,Als2,Rapgef6,Aurka,Wasf2,Mapre1,Rictor,Clasp1,Smc4,Rhof,Ywhae,Bcr,Nek2,Pif1,Abi1,Dync1h1,Abr,Arhgap5,Ccdc88a,Dst,Cep250,Tlk1,Pcnt,Kif1b,Rock1,Apc,Clip1,Birc5,Gm20683,Sptbn1,Nck1,Tbcd,Hook3,Rfc1,Kif5b,Sptan1,Cdc42ep4,Cdc42bpa,Sos1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.00184162062615101	0.00598086124401914	0.544218088228328	2.068340461416	0	67	Pik3r5,Tgfb1,Tnf,Ccl12,Ptpn1,Csf2ra,Itga4,Csf2rb,Ebi3,Cd14,Cxcl10,Il2rg,Csf2rb2,Ccr1,Il10rb,Cd36,Il13ra1,Irf1,Acvrl1,Cd44,Stat1,Ifnar1,Irf9,Ifngr1,Socs1,Bak1,Cbl,Ifngr2,Tnfrsf21,Pim1,Tlr2,Csf3r,Il17ra
HALLMARK_G2M_CHECKPOINT	0.00175746924428822	0.00598086124401914	0.600244186616302	2.69981396868513	0	187	Bmyc,Hmga1,Mcm5,Tgfb1,Mcm6,Mcm2,Cdc7,Top2a,Mcm3,Ctcf,Mki67,Prc1,Sfpq,Nasp,Smc2,Kif11,Upf1,Bub1,Stil,Lmnb1,E2f2,Cenpe,Pola2,Ndc80,Kif15,Ccna2,Ttk,Cdc6,Hira,Arid4a,Hif1a,H2afv,Kif20b,Dbf4,Kif2c,Hnrnpd,Espl1,Cenpf,Tpx2,Pole,Incenp,Hmmr,Pbk,Smc1a,Kif22,Kif4,Abl1,Kpna2,Nusap1,Lbr,Rbl1,Rad54l,Hnrnpu,Rad21,Gspt1,Ccnb2,Ezh2,Gins2,Tle3,Chaf1a,Casp8ap2,Cdc45,Srsf10,Srsf1,Mybl2,Ewsr1,Pds5b,Polq,Kmt5a,Atrx,Plk1,Plk4,Cenpa,Prpf4b,Ccnd1,Rbm14,Cdc20,Slc7a5,Rad23b,Rasal2,Nup50,Brca2,Cdk1,Tra2b,Mtf2,Cul1,Bard1,Traip,Chek1,E2f3,Syncrip,Uck2,Wrn,Orc5,Suv39h1,Fbxo5,Cks2,Hus1,Hmgb3,Aurka,Stmn1,Exo1,Smc4,Bcl3,Ccnf,Cdc25a,Nek2,Ube2c,Tmpo,Cks1b,Mad2l1,Rpa2,Smarcc1
HALLMARK_MYOGENESIS	0.0022271714922049	0.00598086124401914	-0.386426637817971	-1.72088830880674	0	146	Tagln,Itgb5,Prnp,Cdkn1a,Slc6a8,Gadd45b,Stc2,Sphk1,Lpin1,Cryab,Gaa,Sirt2,Smtn,Scd2,Mylk,Pick1,Hdac5,Eif4a2,Kifc3,Fdps,Ephb3,Tpm2,Ldb3,Ak1,Atp6ap1,Itgb4,Aebp1,St5,Klf5,Fst,Ncam1,Myl6b,Tnnc1,Kcnh2,Sspn,Ifrd1,Fxyd1,Acsl1,Cnn3,Pfkm,Crat
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.00184162062615101	0.00598086124401914	0.582765742033938	2.40331833069575	0	109	Txnip,Mov10,Casp8,Trim30d,Ccrl2,Trim30a,Cxcl10,Psmb8,Cmpk2,Casp1,Ly6e,Herc6,Parp14,Samd9l,Rsad2,Trim26,Irf1,Nmi,Epsti1,Lgals3bp,Trim14,Dhx58,Cnp,Sp110,Helz2,Psme2b,Trim12c,Trim12a,Tdrd7,Adar,Trim5,Batf2,Irf9,Eif2ak2,Trim25,Ifih1,Ddx60,Mx2,Pnpt1,Uba7,Isg15,Rtp4,Ube2l6,Ncoa7,Ifitm6,Ifitm6,Ifitm6,Parp9,Irf7,Usp18,Cd74,Ifi44,Parp12,Oasl1,Mx1,Elf1,Ifit3,Stat2,Gbp2,Trim21,Il4ra
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.00172413793103448	0.00598086124401914	0.52309783401382	2.37807414112164	0	199	Txnip,Casp3,Gbp9,Irf8,Nup93,Casp8,Ccl2,Ccl12,Nfkbia,Gbp11,Lcp2,Nfkb1,Ncoa3,Ptpn1,Ccl5,Ptpn6,St8sia4,Csf2rb,Icam1,Il10ra,Cxcl10,Psmb8,Tnfaip6,Cmpk2,Csf2rb2,Casp1,Ly6e,Fcgr1,Stat4,Eif4e3,Hif1a,March1,Herc6,Irf5,Gm43302,Parp14,Samd9l,Rsad2,Gbp4,Trim26,Oas3,Irf1,Nmi,Epsti1,Lgals3bp,Trim14,Stat1,Xaf1,Dhx58,Sp110,Helz2,Slamf7,Psme2b,Tdrd7,Adar,Ddx58,Batf2,Irf9,Eif2ak2,Tnfaip3,Pfkp,Oas2,Trim25,Socs1,Ifih1,Ddx60,Mx2,Cd86,Psmb10,Gbp8,Pnpt1,Isg15,Znfx1,Cd69,Ciita,Zbp1,Rtp4,Ripk1,Nod1,Ube2l6,Pim1,Ifitm6,Ifitm6,Irf7,Upp1,Usp18,Cd74,Ifi44,Rapgef6,Parp12,Oasl1,Mx1
HALLMARK_COMPLEMENT	0.00179856115107914	0.00598086124401914	0.4089439841687	1.78007501849601	0	154	Pik3r5,Casp3,Pdgfb,Dusp6,Ctsh,Ctsc,Lcp2,Calm1,Pik3cg,Ccl5,Mmp12,Usp15,Csrp1,Ctsb,Was,Casp1,Dock10,Lyn,Mmp13,Plek,Cd36,Fcer1g,C1qa,Kynu,Phex,Itgam,C3,Dock4,Zeb1,Prkcd,Ctss,C1qc,Dgkg,Irf1,Gngt2,Lipa,Zfpm2,Tnfaip3,Plat,F10,Cr1l,S100a13,Pik3ca,Ctsd,Rnf4,Src,Usp8
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.00221238938053097	0.00598086124401914	-0.422030015765867	-1.78965502741151	0	110	Nabp1,Stc2,Eef2,Hsp90b1,Slc1a4,Yif1a,Ddit4,Calr,Tspyl2,Eif4a2,Parn,Hspa9,Hspa5,Exosc9,Wfs1,Nop14,Npm1,Atf4,Rps14,Atp6v0d1,Arxes2,Pdia6,Imp3,Srpr,Shc1,Chac1,Herpud1,Tars,Xpot,Dctn1,Srprb,Cebpb
HALLMARK_MTORC1_SIGNALING	0.0023094688221709	0.00598086124401914	-0.379580843583801	-1.739759611866	0	191	Ccng1,Rdh11,Cdkn1a,Tm7sf2,Idi1,Dhcr7,Nfil3,Insig1,Btg2,Ddit3,Sqle,Sord,Cyp51,Hmgcs1,Hsp90b1,Scd2,Slc1a4,Sc5d,Hmgcr,Ppp1r15a,Gga2,Ddit4,Calr,Hk2,Acsl3,Got1,Fads1,Acly,Gla,Ldlr,Atp6v1d,Dhcr24,Hspa9,Stard4,Hspa5,Mllt11,Ebp
